Name,URL,Category,Description,Comment/Reason,Language,Target OS,Author,last_commit,Commits,Branch,Packages,Releases,Watch,Star,Fork,Tags,Has Readme,Readme,Repo Name
Checks expired domains for categorization/reputation and Archive.org history to determine good candidates for phishing and C2 domain names,https://github.com/threatexpress/domainhunter.git,,,,"[""Python""]",,threatexpress,,,2,0,0,43,785,173,,Yes,,domainhunter
"The project is designed as a file resource cloner. Metadata, including digital signature, is extracted from one file and injected into another.",https://github.com/threatexpress/metatwin.git,,,,"[""HTML"",""TeX"",""Python"",""PowerShell""]",,threatexpress,,,2,0,0,9,169,45,,No,,metatwin
"A collection of Red Team focused tools, scripts, and notes",https://github.com/threatexpress/red-team-scripts.git,,,,"[""PowerShell"",""Python""]",,threatexpress,"November 18, 2019",,1,0,0,39,605,124,,Yes,,red-team-scripts
,https://github.com/threatexpress/tinyshell.git,,,,"[""Python""]",,threatexpress,,,1,0,0,5,83,21,,Yes,,tinyshell
,https://github.com/ThunderGunExpress/BADministration.git,,,,"[""Python"",""C#""]",,ThunderGunExpress,,,1,0,0,8,83,11,,Yes,,BADministration
�� (s)AINT is a Spyware Generator for Windows systems written in Java. [Discontinued],https://github.com/tiagorlampert/sAINT.git,,,,"[""Java"",""Shell"",""Batchfile""]",,tiagorlampert,,,1,0,0,63,406,219,"spyware, keylogger, hacking-tool, hacking, java, java-8, tool, kali, screenshot, persistence, webcam-capture, spyware-generator",Yes,,sAINT
"🐍 A toolkit for testing, tweaking and cracking JSON Web Tokens",https://github.com/ticarpi/jwt_tool.git,,,,"[""Python""]",,ticarpi,"November 23, 2019",,2,0,0,22,980,130,,Yes,,jwt_tool
Automated client-side template injection (sandbox escape/bypass) detection for AngularJS.,https://github.com/tijme/angularjs-csti-scanner.git,,,,"[""Python"",""Dockerfile""]",,tijme,"February 2, 2019",,2,0,14,14,181,59,"angularjs, xss, xss-scanners, exploit, angularjs-sandbox-escape, vulnerability-scanners, sandbox-escape, angularjs-csti-scanner, security, tool",No,,angularjs-csti-scanner
proxy poc implementation of STARTTLS stripping attacks,https://github.com/tintinweb/striptls.git,,,,"[""Python""]",,tintinweb,,,2,0,5,13,159,34,"tls, starttls, interception, mitm, striptls, tcp-proxy, man-in-the-middle, security-audit, security",Yes,,striptls
,https://github.com/toniblyx/my-arsenal-of-aws-security-tools,,,,,,,,,,,,,,,,,,
Official Black Hat Arsenal Security Tools Repository,https://github.com/toolswatch/blackhat-arsenal-tools.git,,,,[],,toolswatch,"January 27, 2020",,2,0,0,283,2k,749,"blackhat, arsenal, security-tools, hacking-tool, security-scanner, forensics, ics-scada, webapp, hacking",Yes,,blackhat-arsenal-tools
The Correlated CVE Vulnerability And Threat Intelligence Database API,https://github.com/toolswatch/vFeed.git,,,,"[""Python""]",,toolswatch,,,2,0,12,103,753,203,"cve, oval, threat-intelligence-database, python, vfeed, cwe, capec, scap, vulnerability-databases, vulnerability-detection, vulnerability-database-entry, vulnerability-identification, threat, intelligence-gathering, exploits, vulnerability, vulnerability-scanners, common-vulnerability-exposure, threat-intelligence, threatintel",Yes,,vFeed
A Python Framework For NoSQL Scanning and Exploitation,https://github.com/torque59/Nosql-Exploitation-Framework.git,,,,"[""Python"",""Shell""]",,torque59,,,44,0,0,36,540,137,"nosql-exploitation-framework, nosql-database, nosql, nosql-injection, nosql-enumeration, nosql-security",Yes,,Nosql-Exploitation-Framework
,https://github.com/tothi/rbcd-attack,,,,,,,,,,,,,,,,,,
Google Protocol Buffers message generator,https://github.com/trailofbits/protofuzz.git,,,,"[""Python""]",,trailofbits,,,1,0,0,35,154,24,"fuzzer, protocol-buffers, protobuf",Yes,,protofuzz
"A collection of inspiring lists, manuals, cheatsheets, blogs, hacks, one-liners, cli/web tools and more.",https://github.com/trimstray/the-book-of-secret-knowledge.git,,,,[],,trimstray,"February 18, 2020",,1,0,0,1.1k,31k,3.1k,"awesome, awesome-list, lists, manuals, resources, howtos, hacks, search-engines, one-liners, cheatsheets, guidelines, sysops, devops, pentesters, security-researchers, linux, bsd, security, hacking",Yes,,the-book-of-secret-knowledge
Reconnaissance tool for Microsoft Office 365,https://github.com/True-Demon/raindance.git,,,,"[""PowerShell""]",,True-Demon,"November 21, 2018",,2,0,0,3,52,3,,Yes,,raindance
,https://github.com/trustedsec/cve-2019-19781,,,,,,,,,,,,,,,,,,
"Egressbuster is a method to check egress filtering and identify if ports are allowed. If they are, you can automatically spawn a shell.",https://github.com/trustedsec/egressbuster.git,,,,"[""Python""]",,trustedsec,"January 27, 2018",,1,0,0,21,221,79,,Yes,,egressbuster
,https://github.com/trustedsec/hate_crack,,,,,,,,,,,,,,,,,,
This script will generate payloads for basic intrusion detection avoidance. It utilizes publicly demonstrated techniques from several different sources. Written by Larry Spohn (@Spoonman1091) Payload written by Ben Mauch (@Ben0xA) aka dirty_ben,https://github.com/trustedsec/nps_payload.git,,,,"[""Python""]",,trustedsec,"August 8, 2017",,1,0,0,24,314,113,,Yes,,nps_payload
This is a collection of legal wording and documentation used for physical security assessments. The goal is to hopefully allow this as a template for other companies to use and to protect themselves when conducting physical security assessments.,https://github.com/trustedsec/physical-docs.git,,,,[],,trustedsec,"November 21, 2019",,2,0,0,23,346,59,,Yes,,physical-docs
The Penetration Testers Framework (PTF) is a way for modular support for up-to-date tools.,https://github.com/trustedsec/ptf.git,,,,"[""Python"",""Ruby"",""Other""]",,trustedsec,"February 5, 2020",,2,0,35,271,3k,867,,Yes,,ptf
,https://github.com/trustedsec/ridenum,,,,,,,,,,,,,,,,,,
The Social-Engineer Toolkit (SET) repository from TrustedSec - All new versions of SET will be deployed here.,https://github.com/trustedsec/social-engineer-toolkit.git,,,,"[""Python"",""C++"",""Shell"",""C"",""Java"",""CSS"",""Other""]",,trustedsec,"February 4, 2020",,2,0,105,495,5.1k,1.6k,,Yes,,social-engineer-toolkit
TrevorC2 is a legitimate website (browsable) that tunnels client/server communications for covert command execution.,https://github.com/trustedsec/trevorc2.git,,,,"[""Python"",""Java"",""C#"",""PowerShell"",""Dockerfile""]",,trustedsec,"February 21, 2020",,2,0,14,44,620,151,,Yes,,trevorc2
Unicorn is a simple tool for using a PowerShell downgrade attack and inject shellcode straight into memory. Based on Matthew Graeber's powershell attacks and the powershell bypass technique presented by David Kennedy (TrustedSec) and Josh Kelly at Defcon 18.,https://github.com/trustedsec/unicorn.git,,,,"[""Python"",""C#""]",,trustedsec,"February 21, 2020",,1,0,78,211,2.2k,608,,Yes,,unicorn
"CloakifyFactory - Data Exfiltration & Infiltration In Plain Sight; Convert any filetype into list of everyday strings, using Text-Based Steganography; Evade DLP/MLS Devices, Defeat Data Whitelisting Controls, Social Engineering of Analysts, Evade AV Detection",https://github.com/TryCatchHCF/Cloakify.git,,,,"[""Python""]",,TryCatchHCF,"May 11, 2018",,1,0,4,59,977,180,"cipher, data-exfiltration, hacking, pentesting, exfiltration, steganography, cryptography, dlp, av-evasion, privacy, security, security-tools, infosec, red-team, pentest, pentest-tool, hacking-tool, hacking-tools, pentest-tools, stego",Yes,,Cloakify
"""Security Incidents In A Box!"" A modular, menu-driven, cross-platform tool for building customized, time-delayed, distributed security events. Easily create custom event chains for Blue- & Red Team drills and sensor / alert mapping. Red Teams can create decoy incidents, distractions, and lures to support and scale their operations. Build event s…",https://github.com/TryCatchHCF/DumpsterFire.git,,,,"[""Python""]",,TryCatchHCF,,,1,0,0,45,685,121,"pentesting, hacking, hacking-tool, pentest-tool, automation, security, security-tools, infosec, pentest, red-team, blue-team, red-teams, blue-teams, pentest-tools, hacking-tools",Yes,,DumpsterFire
"SMB Spider is a lightweight python utility for searching SMB/CIFS/Samba file shares. While performing a penetration test, the need to search hundreds of hosts for sensitive password files resulted in this project.",https://github.com/T-S-A/smbspider.git,,,,"[""Python""]",,T-S-A,"November 13, 2013",,1,0,0,4,83,23,,Yes,,smbspider
The Minimalistic x86/x64 API Hooking Library for Windows,https://github.com/TsudaKageyu/minhook.git,,,,"[""C"",""Other""]",,TsudaKageyu,"May 23, 2017",,1,0,13,109,1.3k,412,,Yes,,minhook
Automating juicy potato local privilege escalation exploit for penetration testers.,https://github.com/TsukiCTF/Lovely-Potato.git,,,,"[""PowerShell"",""Batchfile""]",,TsukiCTF,,,1,0,0,2,67,12,,Yes,,Lovely-Potato
"CMS Detection and Exploitation suite - Scan WordPress, Joomla, Drupal and over 170 other CMSs",https://github.com/Tuhinshubhra/CMSeeK.git,,,,"[""Python"",""Dockerfile""]",,Tuhinshubhra,"February 11, 2020",,1,0,12,49,966,245,"cms, content-management-system, cms-framework, wordpress, joomla, drupal, wordpress-scanner, bruteforce, cms-bruteforce, drupal-bruteforce, opencart-bruteforce, cms-detection, exploitation-framework, joomla-bruteforce, wordpress-bruteforce, web-scanner, cms-detect",Yes,,CMSeeK
A framework for wireless pentesting.,https://github.com/Tylous/SniffAir.git,,,,"[""Python"",""Shell""]",,Tylous,,,2,0,5,54,1k,150,,Yes,,SniffAir
Multi Tool Subdomain Enumeration,https://github.com/TypeError/domained.git,,,,"[""Python""]",,TypeError,"December 30, 2019",,2,0,0,25,521,114,"subdomains, bugbounty, enumeration, security, infosec",Yes,,domained
A tool to create a JScript file which loads a .NET v2 assembly from memory.,https://github.com/tyranid/DotNetToJScript.git,,,,"[""C#""]",,tyranid,"August 14, 2018",,1,0,5,43,596,189,,No,,DotNetToJScript
tyranid/oleviewdotnet,https://github.com/tyranid/oleviewdotnet,,A .net OLE/COM viewer and inspector to merge functionality of OleView and Test Container,,,,,,,,,,,,,,,,
Simulates common user behaviour on local and remote Windows hosts.,https://github.com/ubeeri/Invoke-UserSimulator.git,,,,"[""PowerShell""]",,ubeeri,,,1,0,0,14,182,18,,Yes,,Invoke-UserSimulator
An information security preparedness tool to do adversarial simulation.,https://github.com/uber-common/metta.git,,,,"[""Python"",""Ruby"",""Shell""]",,uber-common,"June 20, 2018",,2,0,0,64,760,109,"uber, vagrant, yaml, celery, python, redis, virtualbox, infosec, security, network, networking, adversarial, simulation",Yes,,metta
Direct Memory Access (DMA) Attack Software,https://github.com/ufrisk/pcileech.git,,,,"[""C"",""Assembly"",""Other""]",,ufrisk,"February 11, 2020",,2,0,23,99,1.5k,307,,No,,pcileech
,https://github.com/UltimateHackers/sqlmate,,,,,,,,,,,,,,,,,,
CVE-2017-11882 Exploit accepts over 17k bytes long command/code in maximum.,https://github.com/unamer/CVE-2017-11882.git,,,,"[""Python"",""C""]",,unamer,"December 6, 2017",,1,0,0,15,258,73,"exploit, cve-2017-11882, rtf, shellcode",Yes,,CVE-2017-11882
Aggressor scripts I've made for Cobalt Strike,https://github.com/Und3rf10w/Aggressor-scripts.git,,,,"[""PowerShell"",""Shell"",""Slash""]",,Und3rf10w,,,3,0,0,24,253,75,,Yes,,Aggressor-scripts
Python api for usage with cobalt strike's External C2 specification,https://github.com/Und3rf10w/external_c2_framework.git,,,,"[""Python"",""C"",""Shell""]",,Und3rf10w,,,6,0,0,8,146,66,,Yes,,external_c2_framework
A port of ParrotSec's stealth and anonsurf modules to Kali Linux,https://github.com/Und3rf10w/kali-anonsurf.git,,,,"[""Shell"",""JavaScript""]",,Und3rf10w,"July 18, 2017",,4,0,0,56,453,234,,Yes,,kali-anonsurf
Generate unicode evil domains for IDN Homograph Attack and detect them.,https://github.com/UndeadSec/EvilURL.git,,,,"[""Python""]",,UndeadSec,"February 22, 2018",,1,0,0,35,461,162,"python, idn, attack, pentest, phishing, idn-homograph-attack",Yes,,EvilURL
,https://github.com/UndeadSec/SocialFish,,,,,,,,,,,,,,,,,,
Obfuscate Go binaries and packages,https://github.com/unixpickle/gobfuscate.git,,,,"[""Go""]",,unixpickle,"November 30, 2019",,1,0,0,15,364,57,,Yes,,gobfuscate
Passive internal reconnaissance tool,https://github.com/unixrox/prebellico.git,,,,"[""Python""]",,unixrox,"February 13, 2019",,1,0,0,11,41,3,,Yes,,prebellico
,https://github.com/upgoingstar/datasploit,,,,,,,,,,,,,,,,,,
urbanadventurer/WhatWeb: Next generation web scanner,https://github.com/urbanadventurer/WhatWeb.git,,"WhatWeb recognises web technologies including content management systems (CMS), blogging platforms, statistic/analytics packages, JavaScript libraries, web servers, and embedded devices.",,"[""Ruby"",""Other""]",,urbanadventurer,"February 19, 2020",,2,0,2,141,2.2k,547,"security, web, scanner, ruby, penetration-testing, kali-linux, owasp, penetration-testing-tools, penetration-test, hacking, hacking-tools, network-security, recon, appsec, application-security, pentesting, pentesting-tools, pentest, web-hacking",Yes,,WhatWeb
,https://github.com/USArmyResearchLab/Dshell,,,,,,,,,,,,,,,,,,
,https://github.com/USSCltd/dorks,,,,,,,,,,,,,,,,,,
CredSniper is a phishing framework written with the Python micro-framework Flask and Jinja2 templating which supports capturing 2FA tokens.,https://github.com/ustayready/CredSniper.git,,,,"[""HTML"",""Other""]",,ustayready,"July 28, 2018",,1,0,0,68,873,190,,Yes,,CredSniper
,https://github.com/ustayready/fireprox,,,,,,,,,,,,,,,,,,
,https://github.com/utiso/dorkbot,,,,,,,,,,,,,,,,,,
,https://github.com/v1s1t0r1sh3r3/airgeddon,,,,,,,,,,,,,,,,,,
,https://github.com/v2-dev/awesome-social-engineering,,,,,,,,,,,,,,,,,,
Popular Pentesting scanner in Python3.6 for SQLi/XSS/LFI/RFI and other Vulns,https://github.com/v3n0m-Scanner/V3n0M-Scanner.git,,,,"[""Python"",""Other""]",,v3n0m-Scanner,"August 14, 2019",,1,0,3,79,689,291,"python3, asyncio, lfi, sqli, xss, scanner, metasploit, blackarch, cloudflare, hacking, pentesting, d0rk, exploit, ftp, dns, vulnerability, vulnerability-scanners, trawling, toxin, aiohttp",Yes,,V3n0M-Scanner
,https://github.com/vanhauser-thc/thc-hydra,,,,,,,,,,,,,,,,,,
IPv6 attack toolkit,https://github.com/vanhauser-thc/thc-ipv6.git,,,,"[""C"",""Objective-C"",""Shell"",""Other""]",,vanhauser-thc,,,1,0,3,55,578,156,"penetration-testing, ipv6, denial-of-service, man-in-the-middle, man-in-the-middle-attack, attacklab, attacks, ipv6-research, thc",No,,thc-ipv6
,https://github.com/vanhoefm/krackattacks-scripts,,,,,,,,,,,,,,,,,,
Veil 3.1.X (Check version info in Veil at runtime),https://github.com/Veil-Framework/Veil.git,,,,"[""Python"",""Shell"",""Ruby""]",,Veil-Framework,"January 22, 2020",,1,0,11,139,1.9k,508,"veil, antivirus, evasion",Yes,,Veil
"Veil Evasion is no longer supported, use Veil 3.0!",https://github.com/Veil-Framework/Veil-Evasion.git,,,,"[""Python"",""C"",""Shell"",""C++""]",,Veil-Framework,"February 5, 2017",,2,0,21,198,1.5k,647,"veil-evasion, python, antivirus, antivirus-evasion, veil",Yes,,Veil-Evasion
online port scan scraper,https://github.com/vesche/scanless.git,,,,"[""Python"",""Dockerfile""]",,vesche,"November 7, 2019",,1,0,5,50,782,129,"scanning, scraper, port-scanner, pentesting, command-line",Yes,,scanless
Firewall bypass script based on DNS history records. This script will search for DNS A history records and check if the server replies for that domain. Handy for bugbounty hunters.,https://github.com/vincentcox/bypass-firewalls-by-DNS-history.git,,,,"[""Shell""]",,vincentcox,"February 10, 2020",,1,0,0,27,535,128,"bypassing, bugbounty, dns-record, security-tools, security, network-security",Yes,,bypass-firewalls-by-DNS-history
,https://github.com/vinta/awesome-python,,,,,,,,,,,,,,,,,,
"Auto-generate an HTaccess for payload delivery -- automatically pulls ips/nets/etc from known sandbox companies/sources that have been seen before, and redirects them to a benign payload.",https://github.com/violentlydave/mkhtaccess_red.git,,,,"[""Shell""]",,violentlydave,"June 13, 2019",,1,0,0,4,71,17,,Yes,,mkhtaccess_red
Binary analysis and management framework,https://github.com/viper-framework/viper.git,,,,"[""Python"",""YARA"",""Makefile""]",,viper-framework,,,8,0,4,156,1.3k,345,,Yes,,viper
A checklist of important security issues you should consider when creating a web application.,https://github.com/virajkulkarni14/WebDeveloperSecurityChecklist.git,,,,[],,virajkulkarni14,,,2,0,0,23,353,50,"information-security, checklist, web-development",Yes,,WebDeveloperSecurityChecklist
"Passhunt is a simple tool for searching of default credentials for network devices, web applications and more. Search through 523 vendors and their 2084 default passwords.",https://github.com/Viralmaniar/Passhunt.git,,,,"[""Python""]",,Viralmaniar,,,1,0,0,48,814,132,"password, default-credentials, default-password, security, pentest-tool, penetration-testing, security-testing, cybersecurity",Yes,,Passhunt
Python based backdoor that uses Gmail to exfiltrate data through attachment. This RAT will help during red team engagements to backdoor any Windows machines. It tracks the user activity using screen capture and sends it to an attacker as an e-mail attachment.,https://github.com/Viralmaniar/Powershell-RAT.git,,,,"[""Python"",""PowerShell"",""Visual Basic .NET"",""Batchfile""]",,Viralmaniar,"August 29, 2019",,1,0,0,36,495,142,"redteaming, hacking, hacking-tool, backdoor, rat, remoteaccess, trojan-rat, trojan, powershell, pentesting, penetration-testing, fud",Yes,,Powershell-RAT
